/dev/CMSSW_8_0_0/GRun/V58																				EXO				
		HLT_L1_TripleJet_VBF_v4		10000	5000	3600	2400	1400	680	500	360	240	140	68		L1_TripleJet_92_76_64_VBF OR L1_TripleJet_84_68_48_VBF OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300 OR L1_SingleJet120 OR L1_DoubleJetC80		CMSHLT-764	L1_TripleJet_88_72_56_VBF OR L1_TripleJet_84_68_48_VBF OR L1_TripleJet_92_76_64_VBF OR L1_HTT280 OR L1_HTT300 OR L1_HTT320 OR L1_SingleJet170 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_DoubleJetC100 OR L1_DoubleJetC112 OR L1_DoubleJetC120					
		HLT_PFHT125_v1		30000	30000	2500	2500	2500	2500	2500	2500	2500	2500	2500		L1_HTT120		yes						
		HLT_PFHT200_v2		3060	3060	3060	3060	3060	3060	3060	3060	3060	3060	3060		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320					
		HLT_PFHT250_v2		2040	2040	2040	2040	2040	2040	2040	2040	2040	2040	2040		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320					
		HLT_PFHT300_v2		1020	1020	1020	1020	1020	1020	1020	1020	1020	1020	1020		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320					
		HLT_PFHT350_v3		180	180	180	180	180	180	180	180	180	180	180		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320					
		HLT_PFHT400_SixJet30_DoubleBTagCSV_p056_v1		1	1	1	1	1	1	1	1	1	1	1		L1_HTT300		CMSHLT-764	L1_HTT280  OR L1_HTT300					
		HLT_PFHT400_SixJet30_v3		100	75	50	38	22	10	8	5	4	2	1		L1_HTT300		CMSHLT-764	L1_HTT280  OR L1_HTT300					
		HLT_PFHT400_v2		120	120	120	120	120	120	120	120	120	120	120		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320					
		HLT_PFHT450_SixJet40_BTagCSV_p056_v1		1	1	1	1	1	1	1	1	1	1	1		L1_HTT300		CMSHLT-764	L1_HTT280  OR L1_HTT300					
		HLT_PFHT450_SixJet40_v3		6	4	3	2	1	1	1	1	1	1	1		L1_HTT300		CMSHLT-764	L1_HTT280  OR L1_HTT300					
		HLT_PFHT475_v2		60	60	60	60	60	60	60	60	60	60	60		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320					
		HLT_PFHT550_4JetPt50_v1		110	55	36	30	15	6	4	3	2	1	1		L1_HTT255 OR L1_HTT300		No	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	EXO				
		HLT_PFHT600_v3		50	25	18	12	6	3	2	1	1	1	1		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320					
		HLT_PFHT650_4JetPt50_v1		90	45	24	20	10	6	4	3	2	1	1		L1_HTT255 OR L1_HTT300		No	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	EXO				
		HLT_PFHT650_WideJetMJJ900DEtaJJ1p5_v3		1	1	1	1	1	1	1	1	1	1	1		L1_HTT255 OR L1_HTT300		No	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	EXO				
		HLT_PFHT650_WideJetMJJ950DEtaJJ1p5_v3		1	1	1	1	1	1	1	1	1	1	1		L1_HTT255 OR L1_HTT300		No	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	EXO				
		HLT_PFHT650_v3		40	20	12	10	5	2	2	1	1	1	1		L1_HTT255 OR L1_HTT300		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320					
		HLT_PFHT750_4JetPt50_v3		1	1	1	1	1	1	1	1	1	1	1		L1_HTT255 OR L1_HTT300		No	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	EXO				
		HLT_PFHT800_v2		1	1	1	1	1	1	1	1	1	1	1		L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320					
		HLT_PFHT900_v1		1	1	1	1	1	1	1	1	1	1	1		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT280 OR L1_HTT300		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320					
		HLT_PFJet140_v4		1	1	1	1	1	1	1	1	1	1	1		L1_SingleJet90		yes						
		HLT_PFJet200_v4		1	270	189	135	80	42	28	36	24	15	6		L1_SingleJet120		yes						
		HLT_PFJet260_v4		180	90	63	45	8	6	4	3	2	1	1		L1_SingleJet120 OR L1_SingleJet200		CMSHLT-774	L1_SingleJet170					
		HLT_PFJet320_v4		60	30	21	15	4	3	2	1	1	1	1		L1_SingleJet120 OR L1_SingleJet200		CMSHLT-774	L1_SingleJet170					
		HLT_PFJet400_v4		20	10	7	5	2	1	1	1	1	1	1		L1_SingleJet120 OR L1_SingleJet200		CMSHLT-774	L1_SingleJet170					
		HLT_PFJet40_v4		150	70	50	30	60	60	45	300	300	300	300		L1_ZeroBias		yes						
		HLT_PFJet450_v4		1	1	1	1	1	1	1	1	1	1	1		L1_SingleJet120 OR L1_SingleJet200		CMSHLT-774	L1_SingleJet170					
		HLT_PFJet500_v4		1	1	1	1	1	1	1	1	1	1	1		L1_SingleJet120 OR L1_SingleJet200		CMSHLT-774	L1_SingleJet170					
		HLT_PFJet60_v4		1	1	12	12	12	12	12	12	12	12	12		L1_SingleJet35		yes						
		HLT_PFJet80_v4		5	5	5	5	5	5	5	5	5	5	5		L1_SingleJet60		yes						
		HLT_QuadPFJet_VBF_v4		2500	1250	900	600	350	170	120	90	60	35	17		L1_TripleJet_92_76_64_VBF OR L1_TripleJet_84_68_48_VBF OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300 OR L1_SingleJet120 OR L1_DoubleJetC80		CMSHLT-764	L1_TripleJet_88_72_56_VBF OR L1_TripleJet_84_68_48_VBF OR L1_TripleJet_92_76_64_VBF OR L1_HTT280 OR L1_HTT300 OR L1_HTT320 OR L1_SingleJet170 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_DoubleJetC100 OR L1_DoubleJetC112 OR L1_DoubleJetC120					
	dataset MET																							
		HLT_CaloMHTNoPU90_PFMET90_PFMHT90_IDTight_BTagCSV_p067_v1		1	1	1	1	1	1	1	1	1	1	1		L1_ETM70 OR L1_DoubleJetC60_ETM60 OR L1_ETM60 OR L1_ETM50		CMSHLT-764	L1_ETM50 OR L1_ETM60 OR L1_ETM60_Jet60_dPhi_Min0p4 OR L1_ETM70 OR L1_ETM80 OR L1_ETM100					
		HLT_CaloMHTNoPU90_PFMET90_PFMHT90_IDTight_v2		50	25	17	12	7	3	2	1	1	1	1		L1_ETM70 OR L1_DoubleJetC60_ETM60 OR L1_ETM60 OR L1_ETM50		CMSHLT-764	L1_ETM50 OR L1_ETM60 OR L1_ETM60_Jet60_dPhi_Min0p4 OR L1_ETM70 OR L1_ETM80 OR L1_ETM100					
		HLT_MET200_v1		1	1	1	1	1	1	1	1	1	1	1		L1_ETM50 OR L1_ETM60 OR L1_ETM70		No	L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100 OR L1_ETM120	EXO	is there ETM90? yes, see v5 xml twiki from Takashi			<-- OK
		HLT_MET250_v1		1	1	1	1	1	1	1	1	1	1	1		L1_ETM60 OR L1_ETM70		No	L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100 OR L1_ETM120	EXO	is there ETM90? yes, see v5 xml twiki from Takashi			<-- OK
		HLT_MET300_v1		1	1	1	1	1	1	1	1	1	1	1		L1_ETM60 OR L1_ETM70		No	L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100 OR L1_ETM120	EXO	is there ETM90? yes, see v5 xml twiki from Takashi			<-- OK
		HLT_MET60_IsoTrk35_Loose_v1		500	250	170	120	70	35	25	17	12	7	3		L1_ETM50 OR L1_ETM60 OR L1_ETM70		Yes		EXO				
		HLT_MET75_IsoTrk50_v2		1	1	1	1	1	1	1	1	1	1	1		L1_ETM60 OR L1_ETM70		Yes		EXO				
		HLT_MET90_IsoTrk50_v2		1	1	1	1	1	1	1	1	1	1	1		L1_ETM60 OR L1_ETM70		No	L1_ETM60 OR L1_ETM70 OR L1_ETM80	EXO				
		HLT_MonoCentralPFJet80_PFMETNoMu100_PFMHTNoMu100_IDTight_v1		0	1	1	1	1	1	1	1	1	1	1		L1_ETM70 OR L1_DoubleJetC60_ETM60 OR L1_ETM60 OR L1_ETM50		No	L1_ETM50 OR L1_ETM60 OR L1_ETM60_Jet60_dPhi_Min0p4 OR L1_DoubleJetC60_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100	EXO	is there ETM90? yes, see v5 xml twiki from Takashi			<-- OK
		HLT_MonoCentralPFJet80_PFMETNoMu110_PFMHTNoMu110_IDTight_v1		0	1	1	1	1	1	1	1	1	1	1		L1_ETM70 OR L1_DoubleJetC60_ETM60 OR L1_ETM60 OR L1_ETM50		No	L1_ETM50 OR L1_ETM60 OR L1_ETM60_Jet60_dPhi_Min0p4 OR L1_DoubleJetC60_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100	EXO	is there ETM90? yes, see v5 xml twiki from Takashi			<-- OK
		HLT_MonoCentralPFJet80_PFMETNoMu120_PFMHTNoMu120_IDTight_v1		1	1	1	1	1	1	1	1	1	1	1		L1_ETM70 OR L1_DoubleJetC60_ETM60 OR L1_ETM60 OR L1_ETM50		No	L1_ETM50 OR L1_ETM60 OR L1_ETM60_Jet60_dPhi_Min0p4 OR L1_DoubleJetC60_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100	EXO	is there ETM90? yes, see v5 xml twiki from Takashi			<-- OK
		HLT_MonoCentralPFJet80_PFMETNoMu90_PFMHTNoMu90_IDTight_v1		0	1	1	1	1	1	1	1	1	1	1		L1_ETM70 OR L1_DoubleJetC60_ETM60 OR L1_ETM60 OR L1_ETM50		No	L1_ETM50 OR L1_ETM60 OR L1_ETM60_Jet60_dPhi_Min0p4 OR L1_DoubleJetC60_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100	EXO	is there ETM90? yes, see v5 xml twiki from Takashi			
		HLT_Mu14er_PFMET100_v1		1	1	1	1	1	1	1	1	1	1	1		L1_Mu10er_ETM30 OR L1_Mu14er_ETM30		yes						
		HLT_Mu3er_PFHT140_PFMET125_v1		1	1	1	1	1	1	1	1	1	1	1		L1_Mu0er_ETM40 OR L1_Mu0er_ETM55		yes						
		HLT_Mu6_PFHT200_PFMET100_v1		1	1	1	1	1	1	1	1	1	1	1		L1_Mu6_HTT200		yes						
		HLT_Mu6_PFHT200_PFMET80_BTagCSV_p067_v1		1	1	1	1	1	1	1	1	1	1	1		L1_Mu6_HTT200		yes						
		HLT_PFMET100_PFMHT100_IDTight_v2		0	1	1	1	1	1	1	1	1	1	1		L1_ETM70 OR L1_DoubleJetC60_ETM60 OR L1_ETM60 OR L1_ETM50		CMSHLT-764	L1_ETM50 OR L1_ETM60 OR L1_ETM60_Jet60_dPhi_Min0p4 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90	HIG SUS EXO	is there ETM90? yes, see v5 xml twiki from Takashi			<-- OK
		HLT_PFMET110_PFMHT110_IDTight_v2		0	1	1	1	1	1	1	1	1	1	1		L1_ETM70 OR L1_DoubleJetC60_ETM60 OR L1_ETM60 OR L1_ETM50		CMSHLT-764	L1_ETM50 OR L1_ETM60 OR L1_ETM60_Jet60_dPhi_Min0p4 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90	HIG SUS EXO	is there ETM90? yes, see v5 xml twiki from Takashi			<-- OK
		HLT_PFMET120_BTagCSV_p067_v1		1	1	1	1	1	1	1	1	1	1	1		L1_ETM50 OR L1_ETM60 OR L1_ETM70		CMSHLT-762	L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100		is there ETM90? yes, see v5 xml twiki from Takashi			<-- OK
		HLT_PFMET120_Mu5_v1		1	1	1	1	1	1	1	1	1	1	1		(L1_Mu0er_ETM40 OR L1_Mu0er_ETM55) AND (L1_SingleMuOpen)		yes						
		HLT_PFMET120_PFMHT120_IDTight_v2		1	1	1	1	1	1	1	1	1	1	1		L1_ETM70 OR L1_DoubleJetC60_ETM60 OR L1_ETM60 OR L1_ETM50		CMSHLT-764	L1_ETM50 OR L1_ETM60 OR L1_ETM60_Jet60_dPhi_Min0p4 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90	HIG SUS EXO	is there ETM90? yes, see v5 xml twiki from Takashi			<-- OK
		HLT_PFMET170_HBHECleaned_v2		1	1	1	1	1	1	1	1	1	1	1		L1_ETM60 OR L1_ETM70		CMSHLT-762	L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100		is there ETM90? yes, see v5 xml twiki from Takashi			<-- OK
		HLT_PFMET170_JetIdCleaned_v2		1	1	1	1	1	1	1	1	1	1	1		L1_ETM60 OR L1_ETM70		CMSHLT-762	L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100		is there ETM90? yes, see v5 xml twiki from Takashi			<-- OK
		HLT_PFMET170_NoiseCleaned_v3		1	1	1	1	1	1	1	1	1	1	1		L1_ETM60 OR L1_ETM70		CMSHLT-762	L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100		is there ETM90? yes, see v5 xml twiki from Takashi			<-- OK
		HLT_PFMET170_NotCleaned_v1		1	1	1	1	1	1	1	1	1	1	1		L1_ETM60 OR L1_ETM70		CMSHLT-762	L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100		is there ETM90? yes, see v5 xml twiki from Takashi			<-- OK
		HLT_PFMET300_v1		1	1	1	1	1	1	1	1	1	1	1		L1_ETM60 OR L1_ETM70		No	L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100 OR L1_ETM120	EXO	is there ETM90? yes, see v5 xml twiki from Takashi			<-- OK
		HLT_PFMET400_v1		1	1	1	1	1	1	1	1	1	1	1		L1_ETM60 OR L1_ETM70		No	L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100 OR L1_ETM120	EXO	is there ETM90? yes, see v5 xml twiki from Takashi			<-- OK
		HLT_PFMET90_PFMHT90_IDTight_v2		0	0	1	1	1	1	1	1	1	1	1		L1_ETM70 OR L1_DoubleJetC60_ETM60 OR L1_ETM60 OR L1_ETM50		CMSHLT-764	L1_ETM50 OR L1_ETM60 OR L1_ETM60_Jet60_dPhi_Min0p4 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90	HIG SUS EXO	is there ETM90? yes, see v5 xml twiki from Takashi			<-- OK
		HLT_PFMETNoMu100_PFMHTNoMu100_IDTight_v1		0	1	1	1	1	1	1	1	1	1	1		L1_ETM70 OR L1_DoubleJetC60_ETM60 OR L1_ETM60 OR L1_ETM50		No	L1_ETM50 OR L1_ETM60 OR L1_ETM60_Jet60_dPhi_Min0p4 OR L1_DoubleJetC60_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100	EXO SUS	is there ETM90? yes, see v5 xml twiki from Takashi			<-- OK
		HLT_PFMETNoMu110_PFMHTNoMu110_IDTight_v1		0	1	1	1	1	1	1	1	1	1	1		L1_ETM70 OR L1_DoubleJetC60_ETM60 OR L1_ETM60 OR L1_ETM50		No	L1_ETM50 OR L1_ETM60 OR L1_ETM60_Jet60_dPhi_Min0p4 OR L1_DoubleJetC60_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100	EXO SUS	is there ETM90? yes, see v5 xml twiki from Takashi			<-- OK
		HLT_PFMETNoMu120_PFMHTNoMu120_IDTight_v1		1	1	1	1	1	1	1	1	1	1	1		L1_ETM70 OR L1_DoubleJetC60_ETM60 OR L1_ETM60 OR L1_ETM50		No	L1_ETM50 OR L1_ETM60 OR L1_ETM60_Jet60_dPhi_Min0p4 OR L1_DoubleJetC60_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100	EXO SUS	is there ETM90? yes, see v5 xml twiki from Takashi			<-- OK
		HLT_PFMETNoMu90_PFMHTNoMu90_IDTight_v1		0	0	1	1	1	1	1	1	1	1	1		L1_ETM70 OR L1_DoubleJetC60_ETM60 OR L1_ETM60 OR L1_ETM50		No	L1_ETM50 OR L1_ETM60 OR L1_ETM60_Jet60_dPhi_Min0p4 OR L1_DoubleJetC60_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100	EXO SUS	is there ETM90? yes, see v5 xml twiki from Takashi			<-- OK
	dataset Tau																							
		HLT_DoubleMediumIsoPFTau35_Trk1_eta2p1_Reg_v2		1	1	1	1	1	1	1	1	1	1	1		L1_DoubleIsoTau32er		no - JIRA soon						
		HLT_DoubleMediumIsoPFTau40_Trk1_eta2p1_Reg_v4		1	1	1	1	1	1	1	1	1	1	1		L1_DoubleIsoTau32er		no - JIRA soon						
		HLT_LooseIsoPFTau50_Trk30_eta2p1_MET120_v1		1	1	1	1	1	1	1	1	1	1	1		L1_ETM50 OR L1_ETM60 OR L1_ETM70		no - JIRA soon						
		HLT_LooseIsoPFTau50_Trk30_eta2p1_MET80_v1		0	1	1	1	1	1	1	1	1	1	1		L1_ETM50 OR L1_ETM60 OR L1_ETM70		no - JIRA soon						
		HLT_LooseIsoPFTau50_Trk30_eta2p1_v3		8	4	4	4	4	1	1	1	1	1	1		L1_QuadJetC36_Tau52		no - JIRA soon						
		HLT_PFTau120_eta2p1_v1		1	1	1	1	1	1	1	1	1	1	1		L1_SingleTau80er OR L1_SingleTau100er		remove for v0						
		HLT_PFTau140_eta2p1_v1		1	1	1	1	1	1	1	1	1	1	1		L1_SingleTau80er OR L1_SingleTau100er OR L1_SingleTau120er		remove for v0						
		HLT_PFTau95_eta2p1_v1		1	1	1	1	1	1	1	1	1	1	1		L1_SingleTau80er		remove for v0						
stream PhysicsMuons																								
	dataset Charmonium																							
		HLT_Dimuon0_Jpsi_Muon_v2		1	1	1	1	1	1	1	1	1	1	1		L1_TripleMu0		yes		BPH				
		HLT_Dimuon0er16_Jpsi_NoOS_NoVertexing_v2		1	50	36	24	14	7	5	3	2	1	1		L1_DoubleMu0er1p6_dEta_Max1p8		yes		BPH				
		HLT_Dimuon0er16_Jpsi_NoVertexing_v2		100	50	35	25	14	7	5	3	2	1	1		L1_DoubleMu0er1p6_dEta_Max1p8_OS		yes		BPH				
		HLT_Dimuon10_Jpsi_Barrel_v2		0	5	3	2	1	1	1	1	1	1	1		L1_DoubleMu0er1p6_dEta_Max1p8		no - CMSHLT-777	L1_DoubleMu0er1p6_dEta_Max1p8_OS	BPH				
		HLT_Dimuon13_PsiPrime_v2		1	1	1	1	1	1	1	1	1	1	1		L1_DoubleMu_10_0_dEta_Max1p8		yes		BPH				
		HLT_Dimuon16_Jpsi_v2		0	1	1	1	1	1	1	1	1	1	1		L1_DoubleMu_10_0_dEta_Max1p8		yes		BPH				
		HLT_Dimuon20_Jpsi_v2		1	1	1	1	1	1	1	1	1	1	1		L1_DoubleMu_10_0_dEta_Max1p8		yes		BPH				
		HLT_Dimuon6_Jpsi_NoVertexing_v2		1	1	1	1	1	1	1	1	1	1	1		L1_DoubleMu0		yes		BPH				
		HLT_Dimuon8_PsiPrime_Barrel_v2		0	1	1	1	1	1	1	1	1	1	1		L1_DoubleMu0er1p6_dEta_Max1p8		no - CMSHLT-777	L1_DoubleMu0er1p6_dEta_Max1p8_OS	BPH				
		HLT_DoubleMu4_3_Bs_v2		1	1	1	1	1	1	1	1	1	1	1		L1_DoubleMu0er1p6_dEta_Max1p8 OR L1_DoubleMu0er1p6_dEta_Max1p8_OS OR L1_DoubleMu_10_0_dEta_Max1p8		no - CMSHLT-777	L1_DoubleMu0er1p6_dEta_Max1p8_OS OR DoubleMu_11_4	BPH				
		HLT_DoubleMu4_3_Jpsi_Displaced_v2		5	2	1	1	1	1	1	1	1	1	1		L1_DoubleMu0er1p6_dEta_Max1p8 OR L1_DoubleMu0er1p6_dEta_Max1p8_OS OR L1_DoubleMu_10_0_dEta_Max1p8		no - CMSHLT-777	L1_DoubleMu0er1p6_dEta_Max1p8_OS OR DoubleMu_11_4	BPH				
		HLT_DoubleMu4_JpsiTrk_Displaced_v2		1	1	1	1	1	1	1	1	1	1	1		L1_DoubleMu0er1p6_dEta_Max1p8 OR L1_DoubleMu0er1p6_dEta_Max1p8_OS OR L1_DoubleMu_10_0_dEta_Max1p8		no - CMSHLT-777	L1_DoubleMu0er1p6_dEta_Max1p8_OS OR DoubleMu_11_4	BPH				
		HLT_DoubleMu4_PsiPrimeTrk_Displaced_v2		1	1	1	1	1	1	1	1	1	1	1		L1_DoubleMu0er1p6_dEta_Max1p8 OR L1_DoubleMu0er1p6_dEta_Max1p8_OS OR L1_DoubleMu_10_0_dEta_Max1p8		no - CMSHLT-777	L1_DoubleMu0er1p6_dEta_Max1p8_OS OR DoubleMu_11_4	BPH				
		HLT_Mu7p5_L2Mu2_Jpsi_v2		1	1	1	1	1	1	1	1	1	1	1		L1_DoubleMu0		yes		BPH				
		HLT_Mu7p5_Track2_Jpsi_v2		1	1	1	1	1	1	1	1	1	1	1		L1_SingleMu5 OR L1_SingleMu7		yes		BPH				
		HLT_Mu7p5_Track3p5_Jpsi_v2		1	1	1	1	1	1	1	1	1	1	1		L1_SingleMu5 OR L1_SingleMu7		yes		BPH				
		HLT_Mu7p5_Track7_Jpsi_v2		1	1	1	1	1	1	1	1	1	1	1		L1_SingleMu5 OR L1_SingleMu7		yes		BPH				
		HLT_QuadMuon0_Dimuon0_Jpsi_v2		1	1	1	1	1	1	1	1	1	1	1		L1_QuadMu0		yes		BPH				
	dataset DoubleMuon																							
		HLT_DoubleMu18NoFiltersNoVtx_v2		120	60	35	25	17	6	5	4	3	1	1		L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5		no	L1_DoubleMu_11_4 OR L1_DoubleMu_12_5	EXO				
		HLT_DoubleMu23NoFiltersNoVtxDisplaced_v2		1	1	1	1	1	1	1	1	1	1	1		L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5		no	L1_DoubleMu_11_4 OR L1_DoubleMu_12_5	EXO				
		HLT_DoubleMu28NoFiltersNoVtxDisplaced_v2		1	1	1	1	1	1	1	1	1	1	1		L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5		no	L1_DoubleMu_11_4 OR L1_DoubleMu_12_5	EXO				
		HLT_DoubleMu33NoFiltersNoVtx_v2		1	1	1	1	1	1	1	1	1	1	1		L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5		no	L1_DoubleMu_11_4 OR L1_DoubleMu_12_5	EXO				
		HLT_DoubleMu38NoFiltersNoVtx_v2		1	1	1	1	1	1	1	1	1	1	1		L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5		no	L1_DoubleMu_11_4 OR L1_DoubleMu_12_5	EXO				
		HLT_DoubleMu8_Mass8_PFHT250_v1		1	1	1	1	1	1	1	1	1	1	1		L1_Mu8_HTT150 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300		CMSHLT-762	L1_Mu8_HTT150 OR L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320					
		HLT_DoubleMu8_Mass8_PFHT300_v4		1	1	1	1	1	1	1	1	1	1	1		L1_Mu8_HTT150 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300		CMSHLT-762	L1_Mu8_HTT150 OR L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320					
		HLT_L2DoubleMu23_NoVertex_v2		200	100	70	50	28	12	10	6	5	2	1		L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5		no	L1_DoubleMu_11_4 OR L1_DoubleMu_12_5	EXO				
		HLT_L2DoubleMu28_NoVertex_2Cha_Angle2p5_Mass10_v2		1	1	1	1	1	1	1	1	1	1	1		L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5		no	L1_DoubleMu_11_4 OR L1_DoubleMu_12_5	EXO				
		HLT_L2DoubleMu38_NoVertex_2Cha_Angle2p5_Mass10_v2		1	1	1	1	1	1	1	1	1	1	1		L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5		no	L1_DoubleMu_11_4 OR L1_DoubleMu_12_5	EXO				
		HLT_Mu10_CentralPFJet30_BTagCSV_p13_v1		45	22	22	22	22	3	2	1	1	1	1		L1_Jet32_DoubleMuOpen_Mu10_dPhi_Jet_Mu0_Max0p4_dPhi_Mu_Mu_Min1p0		yes						
